age,job,marital,education,default,balance,housing,loan,contact,duration,campaign,previous,poutcome,Target,age_group
35,7,1,1,0,0,0,1,1,42,1,0,3,0,3
28,6,2,2,0,25,0,0,0,618,1,0,3,0,2
54,4,1,1,0,4816,0,1,0,406,1,0,3,0,7
36,1,1,1,0,56,1,0,0,183,1,0,3,0,3
28,1,2,0,0,150,0,1,0,112,2,0,3,0,2
35,0,1,1,0,332,0,0,0,199,2,0,3,0,3
53,4,1,2,0,0,1,0,0,296,1,0,3,0,7
60,3,1,0,0,2270,1,0,0,206,1,0,3,0,8
33,4,1,3,0,117,0,1,0,133,2,0,3,0,3
35,1,1,1,0,616,0,0,0,317,1,0,3,0,3
39,2,1,2,0,628,1,0,0,97,1,0,3,0,4
53,5,2,2,0,888,1,0,0,128,1,0,3,0,7
46,2,1,1,0,118,1,0,0,296,1,0,3,0,5
41,9,1,2,0,532,1,0,0,74,1,0,3,0,4
46,4,1,2,0,-591,0,0,0,126,1,0,3,0,5
33,0,1,2,0,0,1,1,0,389,3,0,3,0,3
50,4,1,3,0,0,0,0,0,99,2,0,3,0,6
30,6,1,2,0,5,1,1,0,99,2,0,3,0,2
52,9,1,2,0,3440,1,0,0,194,1,0,3,0,6
46,1,1,3,0,990,1,0,0,420,1,0,3,0,5
45,1,0,0,0,452,1,0,0,96,1,0,3,0,5
57,3,1,0,0,2,0,0,1,138,3,0,3,0,7
45,4,0,2,0,702,0,1,0,110,1,0,3,0,5
41,4,1,2,0,0,0,1,0,55,1,0,3,0,4
57,1,1,1,0,0,0,1,0,45,1,0,3,0,7
41,9,1,1,0,351,1,0,0,175,1,0,3,0,4
51,6,1,1,0,-201,0,1,0,153,2,0,3,0,6
50,7,1,1,0,1572,1,0,0,185,1,0,3,0,6
59,6,1,1,0,170,0,0,0,62,1,0,3,0,8
44,9,1,1,0,266,1,0,0,72,1,0,3,0,5
49,0,1,1,0,167,0,1,0,51,1,0,3,0,6
26,7,1,1,0,25,0,0,0,94,1,0,3,0,1
45,1,2,1,0,-100,1,0,0,93,1,0,3,0,5
34,3,1,0,0,-1,1,0,0,272,1,0,3,0,3
34,1,0,1,0,-154,0,0,0,295,1,0,3,0,3
50,6,1,1,0,38,1,0,0,42,1,0,3,0,6
36,0,2,1,0,281,0,0,0,225,2,0,3,0,3
30,4,1,2,0,0,1,0,0,127,1,0,3,0,2
54,7,1,1,0,-22,0,1,0,85,1,0,3,0,7
44,4,1,1,0,438,1,0,1,42,1,0,3,0,5
45,9,1,1,0,2020,1,0,0,55,1,0,3,0,5
59,4,0,0,0,133,1,0,0,206,1,0,3,0,8
40,1,1,0,0,665,1,0,0,781,1,0,3,1,4
45,9,1,1,0,0,0,0,0,113,2,0,3,0,5
59,10,1,2,0,6,1,0,0,275,1,0,3,0,8
56,9,1,2,0,787,0,1,0,92,1,0,3,0,7
40,4,2,2,0,1247,1,0,0,157,1,0,3,0,4
45,7,0,1,0,5758,1,0,1,16,1,0,3,0,5
53,9,2,1,0,-165,1,0,0,89,1,0,3,0,7
53,1,1,1,0,-626,1,0,0,205,1,0,3,0,7
33,7,1,1,0,0,0,0,0,128,1,0,3,0,3
30,4,2,1,0,1090,1,0,0,65,1,0,3,0,2
35,9,1,1,0,2355,1,0,0,515,1,0,3,0,3
27,7,2,1,0,387,0,1,0,194,1,0,3,0,1
60,5,1,0,0,838,0,0,0,147,1,0,3,0,8
35,0,1,1,0,1,1,0,0,112,1,0,3,0,3
33,4,2,2,0,191,0,1,1,25,1,0,3,0,3
45,1,1,1,0,4855,1,0,0,285,1,0,3,0,5
42,6,1,1,0,634,1,0,0,61,1,0,3,0,4
31,4,1,2,0,272,1,0,0,174,1,0,3,0,2
51,2,1,2,0,-267,1,0,0,42,1,0,3,0,6
52,1,1,3,0,0,1,0,0,1486,1,0,3,1,6
34,1,2,1,0,0,1,0,0,130,1,0,3,0,3
56,5,1,2,0,24,0,1,0,44,1,0,3,0,7
40,0,1,1,0,0,1,1,0,145,1,0,3,0,4
43,1,1,1,0,173,0,1,1,238,8,0,3,0,5
44,4,2,2,0,1206,0,0,0,160,2,0,3,0,5
37,0,1,0,0,214,1,0,0,645,1,0,3,1,3
36,9,1,2,0,3043,1,0,0,254,1,0,3,0,3
43,1,2,0,0,0,0,0,0,1242,1,0,3,1,5
58,2,1,2,0,776,1,0,1,990,1,0,3,1,8
37,3,1,2,0,8,1,0,0,64,1,0,3,0,3
31,4,2,3,0,1023,0,1,0,219,1,0,3,0,2
55,1,1,0,0,283,0,1,0,115,1,0,3,0,7
47,1,1,1,0,690,1,0,0,113,1,0,3,0,5
53,3,1,0,0,-286,1,0,0,126,1,0,3,0,7
41,7,0,2,0,1583,1,0,0,662,1,0,3,1,4
49,1,1,1,0,0,0,1,0,625,1,0,3,1,6
40,0,0,1,0,4,1,0,0,189,1,0,3,0,4
43,4,2,2,0,-2,0,1,0,124,1,0,3,0,5
41,0,1,0,0,4488,1,0,0,321,1,0,3,0,4
30,7,2,0,0,6,1,1,0,102,1,0,3,0,2
36,9,1,1,0,264,1,1,0,482,1,0,3,0,3
43,9,1,1,0,-754,1,1,0,727,3,0,3,1,5
28,7,2,1,0,1950,0,0,0,147,1,0,3,0,2
35,3,1,0,0,218,1,0,0,127,1,0,3,0,3
36,0,2,1,0,47,0,1,0,36,6,0,3,0,3
44,4,1,2,0,368,0,0,0,73,3,0,3,0,5
43,4,0,2,0,-410,0,1,0,189,1,0,3,0,5
34,0,1,1,0,0,1,1,0,127,1,0,3,0,3
54,6,1,0,0,0,0,1,1,130,2,0,3,0,7
60,1,1,1,0,19447,1,0,1,196,1,0,3,0,8
39,1,1,1,0,1045,1,1,0,290,13,0,3,0,4
48,9,1,1,0,-205,1,1,0,112,1,0,3,0,6
46,6,1,2,0,917,0,0,0,389,5,0,3,0,5
33,4,1,2,0,0,1,0,0,310,1,0,3,0,3
41,4,2,2,0,-426,1,0,0,294,1,0,3,0,4
59,5,1,3,1,-114,0,1,0,611,2,0,3,0,8
34,9,1,1,0,0,0,1,0,62,1,0,3,0,3
29,9,1,1,0,492,1,0,0,259,1,0,3,0,2
25,8,1,2,0,0,1,0,0,160,1,0,3,0,1
40,0,1,1,0,-253,1,0,0,177,1,0,3,0,4
35,4,1,2,0,2682,1,0,0,156,1,0,3,0,3
28,6,2,1,0,241,1,0,0,275,1,0,3,0,2
39,4,2,2,0,416,0,0,0,427,1,0,3,0,4
57,7,1,1,0,140,1,0,0,143,1,0,3,0,7
44,9,1,1,0,381,1,0,0,92,1,0,3,0,5
53,9,0,1,0,320,0,0,0,175,1,0,3,0,7
45,4,1,2,0,4693,0,1,0,148,2,0,3,0,5
37,4,1,3,0,247,0,0,0,366,1,0,3,0,3
31,7,0,3,0,0,0,1,0,138,1,0,3,0,2
42,3,1,1,0,808,1,0,0,121,1,0,3,0,4
60,3,1,1,0,681,0,1,0,337,1,0,3,0,8
31,0,2,1,0,1,0,0,0,236,1,0,3,0,2
43,5,2,0,0,140,0,1,1,52,1,0,3,0,5
48,9,1,0,0,788,0,0,1,36,2,0,3,0,6
35,4,2,3,0,2361,0,0,0,90,10,0,3,0,3
29,0,0,2,1,0,0,1,0,426,3,0,3,1,2
44,2,1,2,0,1808,1,0,0,127,1,0,3,0,5
54,4,1,0,0,621,0,1,0,180,1,0,3,0,7
57,5,2,1,0,976,1,0,0,98,1,0,3,0,7
55,5,1,2,0,101,1,0,0,111,1,0,3,0,7
37,1,1,3,0,0,1,0,0,90,1,0,3,0,3
41,2,1,1,0,557,0,1,0,72,1,0,3,0,4
45,9,1,1,0,1028,1,0,0,113,1,0,3,0,5
57,9,1,1,0,323,1,0,1,54,1,0,3,0,7
35,4,0,2,0,6997,1,0,0,1121,1,0,3,1,3
42,2,1,2,0,0,0,0,0,236,1,0,3,0,4
52,4,1,0,0,324,0,0,0,81,1,0,3,0,6
34,9,1,1,0,0,0,0,0,628,1,0,3,0,3
43,1,0,0,0,75,1,0,0,118,1,0,3,0,5
60,5,1,3,0,2150,1,1,0,119,1,0,3,0,8
57,6,1,1,0,65,0,1,0,171,1,0,3,0,7
32,3,1,1,0,216,0,1,0,71,6,0,3,0,2
34,2,1,2,0,475,1,1,0,1156,1,0,3,0,3
44,1,2,0,0,142,1,0,0,668,1,0,3,0,5
31,4,2,2,0,933,1,0,0,134,1,0,3,0,2
35,6,1,1,0,734,0,1,0,128,2,0,3,0,3
28,9,2,1,0,441,0,1,0,171,2,0,3,0,2
41,3,2,1,0,231,0,0,0,76,2,0,3,0,4
45,0,1,1,0,335,0,0,0,89,3,0,3,0,5
35,1,1,1,0,0,1,0,0,277,1,0,3,0,3
46,9,1,1,1,4,0,1,0,78,1,0,3,0,5
28,0,2,1,0,404,0,1,0,188,1,0,3,0,2
39,7,0,1,0,687,1,0,0,869,1,0,3,1,4
52,4,1,2,0,0,1,0,0,197,1,0,3,0,6
33,7,1,1,0,-384,1,0,0,125,1,0,3,0,3
54,1,0,0,0,-182,0,0,0,98,1,0,3,0,7
38,4,1,2,1,327,1,1,0,556,5,0,3,1,4
39,1,1,1,0,750,1,1,0,175,1,0,3,0,4
39,9,2,1,0,4380,0,0,1,87,8,0,3,0,4
49,9,2,1,0,-120,1,1,0,100,5,0,3,0,6
42,1,1,1,0,704,1,0,1,31,1,0,3,0,4
39,7,0,1,0,-388,1,0,0,205,2,0,3,0,4
50,4,1,1,0,1457,0,1,0,167,1,0,3,0,6
57,0,1,0,0,389,0,0,0,108,2,0,3,0,7
45,0,1,1,0,1097,1,1,0,180,1,0,3,0,5
42,1,1,1,0,-422,0,0,0,31,1,0,3,0,4
56,1,1,0,1,-160,0,0,0,96,2,0,3,0,7
59,1,1,0,0,625,0,0,0,133,1,0,3,0,8
40,7,1,1,0,105,1,0,0,161,1,0,3,0,4
46,4,1,2,0,375,0,0,0,130,1,0,3,0,5
56,5,1,0,0,122,0,1,0,145,1,0,3,0,7
37,6,1,2,0,1146,0,1,0,80,1,0,3,0,3
39,1,1,0,0,3324,0,0,0,108,1,0,3,0,4
40,7,1,1,0,22,1,1,1,145,2,0,3,0,4
48,0,1,1,0,113,1,1,0,532,1,0,3,0,6
32,1,1,0,0,187,0,0,0,91,1,0,3,0,2
42,1,1,1,0,380,1,0,0,124,2,0,3,0,4
33,2,1,2,0,127,0,1,0,279,1,0,3,0,3
35,1,2,1,0,113,0,0,0,143,1,0,3,0,3
30,10,1,1,0,1210,0,0,0,100,4,0,3,0,2
39,1,1,1,0,1751,0,0,0,178,2,0,3,0,4
52,0,1,1,0,32,0,1,0,103,1,0,3,0,6
25,9,2,1,0,959,0,0,0,144,5,0,3,0,1
39,4,1,2,0,1070,1,1,0,71,1,0,3,0,4
37,6,1,2,0,865,1,1,0,332,1,0,3,0,3
48,1,1,1,0,425,1,0,1,693,2,0,3,0,6
43,4,2,2,0,3872,1,0,0,225,2,0,3,0,5
47,7,1,1,0,0,1,0,0,289,1,0,3,0,5
44,3,1,0,0,0,1,0,1,224,1,0,3,0,5
32,9,1,1,0,68,1,0,0,224,1,0,3,0,2
33,4,2,2,0,383,1,0,0,125,1,0,3,0,3
44,0,0,1,0,145,0,1,1,672,6,0,3,0,5
31,7,1,1,0,418,1,1,0,219,1,0,3,0,2
45,0,0,1,0,-288,0,1,0,192,2,0,3,0,5
33,0,1,1,0,0,1,1,0,160,1,0,3,0,3
25,7,2,1,0,281,0,1,0,173,1,0,3,0,1
52,4,1,2,0,-1112,1,0,0,94,1,0,3,0,6
51,1,1,0,0,804,1,0,0,176,1,0,3,0,6
44,0,1,1,0,262,1,0,0,74,1,0,3,0,5
35,6,1,1,0,670,0,0,0,378,1,0,3,0,3
59,6,1,2,0,3800,0,1,0,70,1,0,3,0,8
48,7,1,1,0,124,0,1,0,294,1,0,3,0,6
51,7,1,1,0,260,0,0,1,183,2,0,3,0,6
29,1,2,1,0,1958,1,0,0,643,1,0,3,0,2
54,6,1,2,0,231,0,0,0,203,3,0,3,0,7
48,9,2,1,0,469,0,1,0,313,1,0,3,0,6
30,1,2,1,0,214,1,0,0,364,1,0,3,0,2
30,0,1,1,0,350,0,1,0,171,5,0,3,0,2
34,1,1,1,0,1,1,0,0,290,2,0,3,0,3
56,9,1,1,0,778,0,0,0,659,1,0,3,0,7
56,5,1,1,0,343,0,1,0,77,1,0,3,0,7
40,1,1,1,0,252,1,1,0,140,3,0,3,0,4
49,4,1,2,0,0,0,0,0,87,1,0,3,0,6
39,1,1,0,0,-176,0,0,0,176,1,0,3,0,4
38,1,1,0,0,-257,1,1,0,458,1,0,3,0,4
51,4,1,1,0,3180,1,0,0,384,1,0,3,0,6
28,1,1,1,0,368,1,0,0,174,7,0,3,0,2
45,1,1,0,0,942,0,1,0,295,1,0,3,0,5
34,7,1,1,0,81,1,1,0,90,1,0,3,0,3
26,1,1,1,0,1101,0,0,1,206,1,0,3,0,1
36,4,1,2,0,6404,1,1,1,304,1,0,3,0,3
32,1,0,1,0,0,0,0,1,49,1,0,3,0,2
34,7,2,1,0,49,0,1,0,181,1,0,3,0,3
49,3,1,0,0,0,0,0,1,106,1,0,3,0,6
34,9,1,1,0,550,0,1,0,601,1,0,3,0,3
59,2,0,2,0,-869,0,1,0,113,1,0,3,0,8
35,1,1,1,0,-258,1,0,0,219,1,0,3,0,3
29,4,2,2,0,-223,0,1,0,208,1,0,3,0,2
31,7,1,1,0,203,0,0,0,359,1,0,3,0,2
51,1,1,3,0,1432,0,0,0,388,1,0,3,0,6
37,0,2,1,0,0,0,0,0,397,6,0,3,0,3
42,7,1,1,0,0,1,0,0,431,1,0,3,0,4
51,1,0,1,0,104,0,0,0,71,1,0,3,0,6
30,1,1,1,0,1,0,1,0,347,1,0,3,0,2
43,9,0,0,0,13,0,1,0,977,4,0,3,0,5
49,10,0,1,0,66,0,0,0,218,3,0,3,0,6
27,9,2,1,0,282,0,1,0,676,5,0,3,0,1
45,9,1,1,0,0,1,1,1,74,1,0,3,0,5
27,1,2,0,0,0,0,1,0,240,2,0,3,0,1
33,1,2,0,0,0,0,0,1,83,1,0,3,0,3
35,9,2,2,0,364,0,1,0,247,3,0,3,0,3
52,1,0,0,0,98,0,1,1,271,1,0,3,0,6
50,0,1,0,0,-75,0,1,1,233,7,0,3,0,6
59,3,1,0,0,370,1,0,0,425,1,0,3,0,8
33,4,1,2,0,437,1,0,0,293,1,0,3,0,3
41,2,1,1,0,1249,1,0,0,391,1,0,3,0,4
47,6,1,1,0,424,0,1,0,432,1,0,3,0,5
46,1,1,1,0,6253,1,0,0,411,1,0,3,0,5
37,9,1,2,0,512,0,0,0,61,4,0,3,0,3
26,9,1,1,0,-119,0,1,0,359,5,0,3,1,1
32,0,1,2,0,57,0,0,0,530,2,0,3,0,2
58,10,1,0,0,3884,0,0,2,399,8,0,3,0,8
53,4,1,0,0,-139,0,0,0,328,3,0,3,0,7
39,9,1,1,0,1385,1,1,1,446,1,0,3,0,4
33,1,0,0,0,636,1,0,0,211,11,0,3,0,3
52,3,1,0,0,0,0,1,0,266,1,0,3,0,6
31,1,2,0,0,-147,0,1,0,263,2,0,3,0,2
26,1,1,1,0,818,0,0,0,226,2,0,3,0,1
37,1,1,1,0,982,1,0,0,231,2,0,3,0,3
35,1,0,0,0,13,0,1,0,364,1,0,3,0,3
52,0,1,1,0,0,0,1,1,60,1,0,3,0,6
38,4,2,2,0,633,0,0,0,171,3,0,3,0,4
50,4,1,2,0,0,0,0,0,243,5,0,3,0,6
42,1,1,1,0,0,1,0,2,137,16,0,3,0,4
35,4,0,2,0,153,0,0,0,593,2,0,3,0,3
58,3,1,0,0,0,1,0,1,148,1,0,3,0,8
52,5,1,2,0,350,0,1,0,156,1,0,3,0,6
56,4,1,2,0,318,0,1,1,246,3,0,3,0,7
31,1,1,0,0,498,1,1,0,445,2,0,3,0,2
47,0,1,1,0,3434,1,1,1,337,1,0,3,0,5
32,4,1,2,0,794,1,1,0,1014,1,0,3,1,2
47,1,2,1,1,-380,0,0,0,399,17,0,3,0,5
32,0,2,1,1,-17,0,0,2,85,5,0,3,0,2
47,7,1,1,0,0,1,0,0,173,1,0,3,0,5
60,5,0,0,0,1017,0,0,2,10,20,0,3,0,8
35,3,1,0,0,0,0,1,1,17,1,0,3,0,3
47,9,1,1,0,-3,0,1,2,197,1,0,3,0,5
33,1,1,0,0,-191,1,1,0,1290,4,0,3,1,3
60,11,1,2,0,2450,0,0,2,297,5,0,3,0,8
51,7,0,1,0,234,0,0,0,281,3,0,3,0,6
31,4,2,2,0,409,0,1,0,564,5,0,3,1,2
41,1,2,0,0,74,0,0,2,193,4,0,3,0,4
37,0,2,2,0,224,1,0,0,128,2,0,3,0,3
48,1,1,0,0,51,0,1,1,76,1,0,3,0,6
36,1,1,0,0,0,0,0,1,39,1,0,3,0,3
44,2,1,2,0,0,1,0,2,300,1,0,3,0,5
51,1,1,3,0,41,1,0,1,16,43,0,3,0,6
41,1,1,3,0,2113,1,0,1,20,5,0,3,0,4
49,9,1,1,0,313,0,0,0,115,2,0,3,0,6
32,2,1,3,0,73,1,0,0,175,1,0,3,0,2
32,3,1,0,0,0,1,0,0,90,1,0,3,0,2
40,0,1,1,0,2621,0,1,0,607,4,0,3,0,4
56,4,2,1,0,237,1,0,1,236,4,0,3,0,7
29,4,2,2,0,0,1,0,0,150,1,0,3,0,2
50,7,1,1,0,1683,0,0,1,56,1,0,3,0,6
27,1,2,1,0,228,0,0,0,799,6,0,3,0,1
29,0,2,1,0,1,0,0,1,372,1,0,3,0,2
49,1,1,0,0,3,0,1,0,1439,6,0,3,1,6
38,1,0,1,0,-2093,1,1,2,120,3,0,3,0,4
25,4,2,2,0,710,0,0,2,119,1,0,3,0,1
39,1,1,0,0,1742,0,0,2,130,6,0,3,0,4
27,10,2,0,0,9,0,1,0,919,2,0,3,1,1
33,1,1,0,1,2,1,1,0,227,1,0,3,0,3
42,4,1,2,0,199,1,0,0,497,1,0,3,0,4
56,6,1,1,0,800,0,1,0,170,1,0,3,0,7
56,4,1,1,0,1560,1,0,0,89,1,0,3,0,7
36,0,0,0,0,227,0,0,0,185,1,0,3,0,3
42,3,1,2,0,-560,1,1,0,630,4,0,3,0,4
28,6,1,2,0,0,1,0,2,139,1,0,3,0,2
42,9,1,1,0,2030,1,1,0,196,1,0,3,0,4
50,0,1,1,0,858,0,0,0,41,12,0,3,0,6
34,1,1,0,0,-319,1,1,0,134,4,0,3,0,3
30,1,2,1,0,155,1,1,0,1426,3,0,3,1,2
32,7,1,1,0,983,1,0,0,121,1,0,3,0,2
41,1,1,1,0,-194,0,1,0,307,1,0,3,0,4
39,1,1,1,0,1309,0,1,1,37,1,0,3,0,4
42,1,1,1,0,-274,1,0,0,75,1,0,3,0,4
41,9,1,3,0,30,1,0,0,151,1,0,3,0,4
32,0,1,2,0,1,1,1,0,143,1,0,3,0,2
49,2,1,1,0,-1965,0,1,1,317,2,0,3,0,6
52,0,1,1,0,3422,0,0,0,168,1,0,3,0,6
51,7,1,1,0,121,1,0,0,122,1,0,3,0,6
44,4,1,2,0,119,1,0,0,67,1,0,3,0,5
39,7,1,1,0,0,1,0,1,29,1,0,3,0,4
40,1,1,0,0,137,0,1,0,214,1,0,3,0,4
40,4,1,3,0,419,1,0,0,347,1,0,3,0,4
54,4,0,2,0,0,0,1,0,88,1,0,3,0,7
42,0,1,1,0,-728,1,0,0,305,1,0,3,0,4
46,0,1,1,0,2583,1,0,0,111,1,0,3,0,5
48,1,2,1,0,-367,1,0,0,281,1,0,3,0,6
37,2,1,1,0,2055,1,1,0,241,4,0,3,0,3
57,4,1,2,0,1410,1,0,0,185,1,0,3,0,7
35,1,1,1,0,1330,0,0,0,901,1,0,3,1,3
29,4,1,2,0,55,1,0,0,235,1,0,3,0,2
47,4,0,3,0,184,1,0,0,144,1,0,3,0,5
30,9,2,1,0,10152,1,0,0,266,1,0,3,0,2
60,5,1,0,0,71,0,0,0,121,3,0,3,0,8
27,7,2,1,0,-266,0,1,0,162,6,0,3,0,1
55,4,1,0,0,199,1,1,0,192,1,0,3,0,7
52,2,1,0,0,-104,0,1,0,124,1,0,3,0,6
42,6,1,1,0,97,0,0,0,108,2,0,3,0,4
28,9,0,1,0,477,1,1,0,93,1,0,3,0,2
26,1,2,1,0,-29,1,0,0,998,4,0,3,1,1
35,1,1,3,0,1084,1,0,0,1019,1,0,3,0,3
44,1,1,0,0,-237,1,0,1,73,1,0,3,0,5
38,7,1,2,0,-49,1,0,0,211,1,0,3,0,4
39,7,2,0,0,4453,1,0,0,156,1,0,3,0,4
33,7,2,1,0,-56,0,1,0,119,5,0,3,0,3
28,1,2,1,0,475,0,0,1,30,2,0,3,0,2
35,0,1,1,0,725,1,0,0,402,1,0,3,0,3
31,1,1,1,0,2,1,0,0,371,1,0,3,0,2
56,5,1,1,0,289,0,0,0,226,1,0,3,0,7
48,2,1,1,0,725,0,1,0,105,1,0,3,0,6
53,9,1,1,0,768,1,0,0,218,1,0,3,0,7
54,0,0,1,0,-437,1,1,0,158,1,0,3,0,7
49,1,1,1,0,360,0,0,0,168,1,0,3,0,6
50,1,0,0,0,-677,0,0,0,387,1,0,3,0,6
32,9,1,2,0,113,0,1,0,68,1,0,3,0,2
40,0,1,1,0,540,1,0,0,217,1,0,3,0,4
44,4,0,2,0,-710,1,0,0,183,1,0,3,0,5
34,4,1,2,0,0,1,1,0,129,1,0,3,0,3
38,2,1,1,1,15,1,0,0,121,1,0,3,0,4
46,9,1,1,0,218,0,0,0,41,1,0,3,0,5
30,0,1,1,0,-68,1,0,0,327,1,0,3,0,2
60,1,1,1,0,721,0,0,0,160,1,0,3,0,8
47,0,1,1,0,2,0,0,0,89,1,0,3,0,5
47,4,1,1,0,894,1,0,0,105,1,0,3,0,5
40,3,0,0,0,-21,1,0,0,192,1,0,3,0,4
42,1,0,1,0,1261,1,1,0,272,1,0,3,0,4
39,3,1,0,0,1146,1,0,1,364,1,0,3,0,4
30,1,1,1,0,167,1,0,0,255,1,0,3,1,2
29,7,1,1,0,13,0,0,0,90,1,0,3,0,2
38,1,1,1,0,137,0,0,0,624,1,0,3,0,4
30,1,1,0,0,-336,0,0,0,128,6,0,3,0,2
31,3,1,1,0,12,1,0,0,81,3,0,3,0,2
56,4,0,2,0,3885,1,0,0,51,1,0,3,0,7
32,7,1,1,0,0,1,0,1,75,1,0,3,0,2
33,0,1,2,0,55,1,0,0,384,1,0,3,0,3
54,0,1,2,0,59,1,0,0,268,1,0,3,0,7
31,4,1,2,0,181,1,0,0,497,1,0,3,0,2
28,1,2,1,1,0,0,1,0,165,1,0,3,0,2
57,5,1,2,0,-5,0,0,0,42,1,0,3,0,7
33,0,1,1,0,0,1,0,0,181,1,0,3,0,3
38,9,1,1,0,-475,1,0,0,234,1,0,3,0,4
59,4,1,1,0,32,0,0,1,121,1,0,3,0,8
60,9,1,1,0,594,0,0,0,190,1,0,3,0,8
59,5,0,0,0,20,0,0,0,298,1,0,3,0,8
57,7,0,1,0,334,1,0,0,356,1,0,3,0,7
41,4,1,2,0,472,1,0,0,783,1,0,3,0,4
40,6,1,0,0,624,0,0,0,228,1,0,3,0,4
43,4,1,2,0,4923,1,0,0,1102,1,0,3,0,5
39,9,2,1,0,709,1,0,0,441,1,0,3,0,4
38,0,2,1,0,2246,1,0,0,370,1,0,3,0,4
33,1,1,1,0,17,0,0,0,489,1,0,3,0,3
50,4,1,2,0,1612,1,0,0,103,1,0,3,0,6
41,9,1,1,0,-215,0,1,0,277,1,0,3,0,4
46,1,1,1,0,190,0,1,0,154,1,0,3,0,5
35,7,2,1,0,25,1,0,0,144,1,0,3,0,3
33,4,1,2,0,4054,1,0,0,633,1,0,3,0,3
37,1,1,1,0,2023,1,0,0,214,1,0,3,0,3
31,7,1,0,0,46,0,0,0,37,1,0,3,0,2
36,0,2,1,0,9002,1,1,0,793,1,0,3,0,3
30,0,2,1,0,211,0,0,0,473,1,0,3,0,2
37,4,2,1,0,1981,0,0,0,140,2,0,3,0,3
32,1,2,1,0,1143,1,1,0,412,1,0,3,0,2
36,1,2,1,0,1127,1,0,0,455,1,0,3,0,3
36,2,1,0,0,3352,0,0,0,503,1,0,3,0,3
41,1,1,0,1,76,0,1,0,439,1,0,3,0,4
30,4,1,2,0,0,0,0,0,152,1,0,3,0,2
30,7,1,1,0,-298,0,1,0,174,1,0,3,0,2
45,2,1,3,0,3133,1,1,0,804,1,0,3,1,5
30,9,2,2,0,91,1,1,0,179,1,0,3,0,2
34,0,1,1,0,-33,1,1,0,961,1,0,3,1,3
42,1,0,1,0,898,1,0,0,347,1,0,3,0,4
43,6,1,1,1,-1415,0,0,0,58,1,0,3,0,5
26,7,1,1,0,2063,1,1,0,221,1,0,3,0,1
45,0,2,1,0,205,0,1,0,329,1,0,3,0,5
35,1,0,0,1,0,1,0,0,187,1,0,3,0,3
47,1,1,1,0,182,1,0,1,39,1,0,3,1,5
59,0,1,1,0,0,1,0,0,982,1,0,3,1,8
51,1,1,0,0,0,1,0,0,324,1,0,3,0,6
29,9,2,1,1,-33,0,1,0,171,1,0,3,0,2
39,1,1,0,0,521,0,1,0,149,1,0,3,0,4
35,0,1,1,0,-428,1,1,0,147,1,0,3,0,3
29,1,1,1,0,0,0,0,0,45,1,0,3,0,2
52,7,1,1,0,2072,0,0,0,224,1,0,3,0,6
29,7,2,1,0,-293,0,1,0,150,1,0,3,0,2
43,4,1,2,0,177,1,0,0,117,1,0,3,0,5
34,6,1,2,0,0,1,0,0,95,1,0,3,0,3
38,1,2,0,0,1351,0,0,0,96,1,0,3,0,4
58,5,0,1,0,439,0,1,0,48,2,0,3,0,8
46,4,1,2,0,445,1,0,0,292,1,0,3,0,5
50,1,0,0,0,-10,0,1,0,369,6,0,3,0,6
60,5,0,2,0,473,0,0,0,100,1,0,3,0,8
33,9,1,2,0,1746,1,0,0,184,1,0,3,0,3
48,1,0,1,0,4597,1,0,0,285,1,0,3,0,6
28,7,1,1,0,72,0,1,0,418,4,0,3,0,2
57,5,1,2,0,29,0,0,1,532,2,0,3,0,7
56,5,0,1,0,-890,1,0,0,467,1,0,3,0,7
34,0,1,1,0,0,1,0,1,38,1,0,3,0,3
35,4,2,2,0,292,0,1,0,220,1,0,3,0,3
47,9,1,1,0,2246,1,0,0,330,1,0,3,0,5
41,1,1,1,0,5517,1,0,0,584,1,0,3,1,4
51,1,0,0,0,1236,1,0,0,613,1,0,3,0,6
27,1,2,1,0,48,0,0,0,152,6,0,3,0,1
56,0,0,0,0,0,0,1,0,542,1,0,3,0,7
42,11,1,1,0,703,1,0,0,210,1,0,3,0,4
32,1,0,1,0,107,1,1,0,120,1,0,3,0,2
41,1,1,1,0,393,1,1,0,122,1,0,3,0,4
34,1,1,1,0,290,1,0,0,132,1,0,3,0,3
48,4,1,2,0,0,1,0,0,108,1,0,3,0,6
36,4,1,2,0,789,1,1,0,80,1,0,3,0,3
56,4,1,2,0,1674,1,1,0,143,1,0,3,0,7
32,0,0,1,0,0,0,0,0,212,1,0,3,0,2
43,1,1,0,0,1968,1,0,0,279,1,0,3,0,5
35,0,0,1,0,454,1,0,0,154,1,0,3,0,3
56,7,1,0,0,966,0,1,0,68,1,0,3,0,7
32,7,2,1,0,-23,0,0,0,182,1,0,3,0,2
55,0,2,1,0,645,0,0,1,123,1,0,3,0,7
34,9,2,1,0,0,0,0,1,185,1,0,3,0,3
38,4,0,2,0,219,1,0,0,478,1,0,3,0,4
55,5,1,0,0,386,0,1,0,136,1,0,3,0,7
37,1,1,1,0,563,1,0,1,27,1,0,3,0,3
56,7,0,1,0,140,0,0,0,173,1,0,3,0,7
37,0,2,1,0,-261,0,1,0,259,1,0,3,0,3
51,0,0,1,0,520,0,1,0,157,1,0,3,0,6
40,1,1,1,0,2158,0,0,0,277,1,0,3,0,4
